,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata
2019-07-09 20:45:00,3.34645,68.9,2.54683025259,0.0
2019-07-09 21:00:00,3.34645,68.9,2.54097270555,0.0
2019-07-09 21:15:00,3.34645,68.738,2.54683025259,0.0
2019-07-09 21:30:00,3.34645,68.72,2.54683025259,0.0
2019-07-09 21:45:00,3.34645,68.576,2.55858588691,0.0
2019-07-09 22:00:00,3.34645,68.54,2.56448403652,0.0
2019-07-09 22:15:00,3.34645,68.54,2.55858588691,0.0
2019-07-09 22:30:00,3.34645,68.486,2.55858588691,0.0
2019-07-09 22:45:00,3.30708,68.36,2.56448403652,0.0
2019-07-09 23:00:00,3.34645,68.36,2.55858588691,0.0
2019-07-09 23:15:00,3.34645,68.324,2.55858588691,0.0
2019-07-09 23:30:00,3.38582,68.18,2.55858588691,0.0
2019-07-09 23:45:00,3.50393,68.18,2.54683025259,0.0
2019-07-10 00:00:00,3.38582,68.306,2.52929799645,0.0
2019-07-10 00:15:00,3.34645,68.36,2.52348077248,0.0
2019-07-10 00:30:00,3.30708,68.27,2.52348077248,0.0
2019-07-10 00:45:00,3.46456,68.18,2.49459472694,0.0
2019-07-10 01:00:00,3.30708,68.18,2.4831331053,0.0
2019-07-10 01:15:00,3.26771,68.18,2.4831331053,0.0
2019-07-10 01:30:00,3.26771,68.036,2.47742205763,0.0
2019-07-10 01:45:00,3.26771,68.0,2.47742205763,0.0
2019-07-10 02:00:00,3.26771,67.856,2.47742205763,0.0
2019-07-10 02:15:00,3.22834,67.82,2.47172414502,0.0
2019-07-10 02:30:00,3.18897,67.82,2.46036760415,0.0
2019-07-10 02:45:00,3.22834,67.712,2.45470891569,0.0
2019-07-10 03:00:00,3.26771,67.64,2.44906324184,0.0
2019-07-10 03:15:00,3.34645,67.64,2.43781081837,0.0
2019-07-10 03:30:00,3.22834,67.64,2.43220400907,0.0
2019-07-10 03:45:00,3.22834,67.64,2.43220400907,0.0
2019-07-10 04:00:00,3.22834,67.64,2.42661009508,0.0
2019-07-10 04:15:00,3.18897,67.46,2.43220400907,0.0
2019-07-10 04:30:00,3.1496,67.46,2.42661009508,0.0
2019-07-10 04:45:00,3.11023,67.334,2.43220400907,0.0
2019-07-10 05:00:00,3.07086,67.262,2.42661009508,0.0
2019-07-10 05:15:00,3.11023,66.938,2.42661009508,0.0
2019-07-10 05:30:00,3.11023,66.92,2.42661009508,0.0
2019-07-10 05:45:00,3.1496,66.92,2.42102904674,0.0
2019-07-10 06:00:00,3.11023,66.92,2.42661009508,0.0
2019-07-10 06:15:00,3.11023,66.92,2.42102904674,0.0
2019-07-10 06:30:00,3.07086,66.92,2.42661009508,0.0
2019-07-10 06:45:00,3.11023,66.92,2.42661009508,0.0
2019-07-10 07:00:00,3.07086,66.92,2.43220400907,0.0
2019-07-10 07:15:00,3.11023,66.92,2.43781081837,0.0
2019-07-10 07:30:00,3.1496,66.92,2.43781081837,0.0
2019-07-10 07:45:00,3.11023,66.92,2.43781081837,0.0
2019-07-10 08:00:00,3.11023,66.92,2.44343055269,0.0
2019-07-10 08:15:00,3.11023,66.992,2.44906324184,0.0
2019-07-10 08:30:00,3.11023,67.154,2.44343055269,0.0
2019-07-10 08:45:00,3.1496,67.28,2.44343055269,0.0
2019-07-10 09:00:00,3.11023,67.28,2.44906324184,0.0
2019-07-10 09:15:00,3.11023,67.28,2.45470891569,0.0
2019-07-10 09:30:00,3.07086,67.28,2.46036760415,0.0
2019-07-10 09:45:00,3.07086,67.388,2.46036760415,0.0
2019-07-10 10:00:00,3.07086,67.46,2.46036760415,0.0
2019-07-10 10:15:00,3.11023,67.568,2.46603933723,0.0
2019-07-10 10:30:00,3.07086,67.64,2.47172414502,0.0
2019-07-10 10:45:00,3.11023,67.82,2.47742205763,0.0
2019-07-10 11:00:00,3.11023,67.874,2.4831331053,0.0
2019-07-10 11:15:00,3.11023,68.0,2.4831331053,0.0
2019-07-10 11:30:00,3.11023,68.126,2.4831331053,0.0
2019-07-10 11:45:00,3.1496,68.234,2.49459472694,0.0
2019-07-10 12:00:00,3.11023,68.36,2.5003453617,0.0
2019-07-10 12:15:00,3.11023,68.54,2.5003453617,0.0
2019-07-10 12:30:00,3.11023,68.612,2.50610925303,0.0
2019-07-10 12:45:00,3.11023,68.72,2.50610925303,0.0
2019-07-10 13:00:00,3.11023,68.756,2.50610925303,0.0
2019-07-10 13:15:00,3.11023,68.9,2.5003453617,0.0
2019-07-10 13:30:00,3.07086,68.9,2.50610925303,0.0
2019-07-10 13:45:00,3.11023,68.9,2.51188643151,0.0
2019-07-10 14:00:00,3.11023,68.9,2.51188643151,0.0
2019-07-10 14:15:00,3.11023,68.9,2.51767692776,0.0
2019-07-10 14:30:00,3.11023,68.918,2.52348077248,0.0
2019-07-10 14:45:00,3.11023,69.08,2.51767692776,0.0
2019-07-10 15:00:00,3.11023,69.08,2.51767692776,0.0
2019-07-10 15:15:00,3.11023,69.08,2.52348077248,0.0
2019-07-10 15:30:00,3.11023,69.08,2.52348077248,0.0
2019-07-10 15:45:00,3.11023,69.08,2.52348077248,0.0
2019-07-10 16:00:00,3.11023,69.08,2.52348077248,0.0
2019-07-10 16:15:00,3.07086,69.08,2.52348077248,0.0
2019-07-10 16:30:00,3.07086,69.08,2.52929799645,0.0
2019-07-10 16:45:00,3.07086,69.08,2.52929799645,0.0
2019-07-10 17:00:00,3.11023,69.098,2.52929799645,0.0
2019-07-10 17:15:00,3.11023,69.26,2.52929799645,0.0
2019-07-10 17:30:00,3.07086,69.26,2.5351286305,0.0
2019-07-10 17:45:00,3.11023,69.26,2.54097270555,0.0
2019-07-10 18:00:00,3.11023,69.26,2.54097270555,0.0
2019-07-10 18:15:00,3.11023,69.26,2.54097270555,0.0
2019-07-10 18:30:00,3.07086,69.314,2.54097270555,0.0
2019-07-10 18:45:00,3.07086,69.44,2.54683025259,0.0
2019-07-10 19:00:00,3.11023,69.44,2.54683025259,0.0
2019-07-10 19:15:00,3.11023,69.44,2.54683025259,0.0
2019-07-10 19:30:00,3.22834,69.44,2.54683025259,0.0
2019-07-10 19:45:00,3.26771,69.44,2.55270130266,0.0
2019-07-10 20:00:00,3.22834,69.44,2.55270130266,0.0
2019-07-10 20:15:00,3.26771,69.44,2.55270130266,0.0
2019-07-10 20:30:00,3.22834,69.44,2.55270130266,0.0
2019-07-10 20:45:00,3.5433,69.44,2.55858588691,0.0
2019-07-10 21:00:00,3.50393,69.494,2.52929799645,0.0
2019-07-10 21:15:00,3.30708,69.62,2.4831331053,0.0
2019-07-10 21:30:00,3.26771,69.62,2.48885731828,0.0
2019-07-10 21:45:00,3.26771,69.566,2.47742205763,0.0
2019-07-10 22:00:00,3.26771,69.386,2.46603933723,0.0
2019-07-10 22:15:00,3.30708,69.242,2.44906324184,0.0
2019-07-10 22:30:00,3.38582,69.08,2.40436280001,0.0
2019-07-10 22:45:00,3.30708,68.99,2.37137370566,0.0
2019-07-10 23:00:00,3.26771,68.9,2.36591969749,0.0
2019-07-10 23:15:00,3.30708,68.792,2.36591969749,0.0
2019-07-10 23:30:00,3.42519,68.72,2.36047823318,0.0
2019-07-10 23:45:00,3.58267,68.72,2.33345806228,0.0
2019-07-11 00:00:00,3.50393,68.846,2.28559880338,0.0
2019-07-11 00:15:00,3.30708,69.062,2.18776162395,0.0
2019-07-11 00:30:00,3.30708,69.08,2.12813904598,0.0
2019-07-11 00:45:00,3.34645,69.08,2.1379620895,0.0
2019-07-11 01:00:00,3.62204,69.062,2.17270117886,0.0
2019-07-11 01:15:00,3.46456,69.08,2.10377843977,0.0
2019-07-11 01:30:00,3.34645,69.08,2.07491351745,0.0
2019-07-11 01:45:00,3.30708,69.062,2.07491351745,0.0
2019-07-11 02:00:00,3.30708,68.9,2.0796966871,0.0
2019-07-11 02:15:00,3.26771,68.81,2.0796966871,0.0
2019-07-11 02:30:00,3.30708,68.72,2.08929613085,0.0
2019-07-11 02:45:00,3.26771,68.558,2.09893988362,0.0
2019-07-11 03:00:00,3.58267,68.558,2.123244462,0.0
2019-07-11 03:15:00,3.26771,68.846,2.10862814993,0.0
2019-07-11 03:30:00,3.1496,69.08,2.07014134879,0.0
2019-07-11 03:45:00,3.11023,69.08,2.0796966871,0.0
2019-07-11 04:00:00,3.07086,68.99,2.09411245585,0.0
2019-07-11 04:15:00,3.03149,68.846,2.10377843977,0.0
2019-07-11 04:30:00,3.11023,68.702,2.11348903984,0.0
2019-07-11 04:45:00,3.30708,68.54,2.12813904598,0.0
2019-07-11 05:00:00,3.11023,68.54,2.1379620895,0.0
2019-07-11 05:15:00,3.11023,68.432,2.14289060112,0.0
2019-07-11 05:30:00,3.1496,68.36,2.14783047413,0.0
2019-07-11 05:45:00,3.22834,68.36,2.14783047413,0.0
2019-07-11 06:00:00,3.11023,68.198,2.16271852373,0.0
2019-07-11 06:15:00,3.11023,68.18,2.18272991184,0.0
2019-07-11 06:30:00,3.11023,68.18,2.19785987278,0.0
2019-07-11 06:45:00,3.11023,68.054,2.21309470961,0.0
2019-07-11 07:00:00,3.11023,68.0,2.22843514927,0.0
2019-07-11 07:15:00,3.11023,68.0,2.23872113857,0.0
2019-07-11 07:30:00,3.1496,67.82,2.25423921215,0.0
2019-07-11 07:45:00,3.1496,67.82,2.26464430759,0.0
2019-07-11 08:00:00,3.11023,67.82,2.26986485188,0.0
2019-07-11 08:15:00,3.1496,67.82,2.27509743077,0.0
2019-07-11 08:30:00,3.1496,67.82,2.280342072,0.0
2019-07-11 08:45:00,3.1496,67.82,2.28559880338,0.0
2019-07-11 09:00:00,3.18897,67.82,2.29086765277,0.0
2019-07-11 09:15:00,3.18897,67.82,2.30144181741,0.0
2019-07-11 09:30:00,3.1496,67.82,2.31206479018,0.0
2019-07-11 09:45:00,3.18897,67.82,2.31739464997,0.0
2019-07-11 10:00:00,3.1496,67.82,2.31739464997,0.0
2019-07-11 10:15:00,3.1496,67.91,2.32809125767,0.0
2019-07-11 10:30:00,3.1496,68.0,2.33345806228,0.0
2019-07-11 10:45:00,3.1496,68.162,2.33345806228,0.0
2019-07-11 11:00:00,3.1496,68.324,2.33345806228,0.0
2019-07-11 11:15:00,3.1496,68.468,2.33345806228,0.0
2019-07-11 11:30:00,3.1496,68.576,2.33883723866,0.0
2019-07-11 11:45:00,3.1496,68.72,2.33883723866,0.0
2019-07-11 12:00:00,3.1496,68.81,2.33883723866,0.0
2019-07-11 12:15:00,3.18897,68.9,2.34422881532,0.0
2019-07-11 12:30:00,3.1496,68.9,2.34963282085,0.0
2019-07-11 12:45:00,3.1496,69.062,2.34963282085,0.0
2019-07-11 13:00:00,3.1496,69.08,2.3550492839,0.0
2019-07-11 13:15:00,3.1496,69.08,2.36047823318,0.0
2019-07-11 13:30:00,3.1496,69.206,2.36047823318,0.0
2019-07-11 13:45:00,3.22834,69.26,2.36047823318,0.0
2019-07-11 14:00:00,3.18897,69.26,2.36047823318,0.0
2019-07-11 14:15:00,3.18897,69.296,2.37137370566,0.0
2019-07-11 14:30:00,3.1496,69.44,2.36591969749,0.0
2019-07-11 14:45:00,3.1496,69.44,2.37137370566,0.0
2019-07-11 15:00:00,3.11023,69.44,2.37137370566,0.0
2019-07-11 15:15:00,3.1496,69.44,2.37684028662,0.0
2019-07-11 15:30:00,3.1496,69.44,2.37684028662,0.0
2019-07-11 15:45:00,3.1496,69.44,2.38231946936,0.0
2019-07-11 16:00:00,3.1496,69.44,2.38231946936,0.0
2019-07-11 16:15:00,3.18897,69.44,2.38781128291,0.0
2019-07-11 16:30:00,3.1496,69.44,2.39331575641,0.0
2019-07-11 16:45:00,3.18897,69.44,2.39331575641,0.0
2019-07-11 17:00:00,3.18897,69.44,2.39883291902,0.0
2019-07-11 17:15:00,3.1496,69.44,2.39883291902,0.0
2019-07-11 17:30:00,3.1496,69.494,2.39883291902,0.0
2019-07-11 17:45:00,3.18897,69.62,2.39883291902,0.0
2019-07-11 18:00:00,2.7559,69.62,2.39883291902,0.0
2019-07-11 18:15:00,2.44094,69.62,2.41546083444,0.0
2019-07-11 18:30:00,2.40157,69.62,2.44343055269,0.0
2019-07-11 18:45:00,2.44094,69.62,2.46603933723,0.0
2019-07-11 19:00:00,2.44094,69.62,2.4831331053,0.0
2019-07-11 19:15:00,2.51968,69.62,2.48885731828,0.0
2019-07-11 19:30:00,2.95275,69.62,2.49459472694,0.0
2019-07-11 19:45:00,3.30708,69.854,2.50610925303,0.0
2019-07-11 20:00:00,2.71653,70.682,2.48885731828,0.0
2019-07-11 20:15:00,2.59842,70.88,2.4831331053,0.0
2019-07-11 20:30:00,2.59842,70.808,2.48885731828,0.0
2019-07-11 20:45:00,2.79527,70.538,2.48885731828,0.0
2019-07-11 21:00:00,2.7559,70.232,2.49459472694,0.0
2019-07-11 21:15:00,2.63779,69.962,2.49459472694,0.0
2019-07-11 21:30:00,2.59842,69.764,2.48885731828,0.0
2019-07-11 21:45:00,2.59842,69.602,2.48885731828,0.0
2019-07-11 22:00:00,2.7559,69.44,2.48885731828,0.0
2019-07-11 22:15:00,2.91338,69.278,2.4831331053,0.0
2019-07-11 22:30:00,2.7559,69.26,2.47172414502,0.0
2019-07-11 22:45:00,2.59842,69.242,2.46036760415,0.0
2019-07-11 23:00:00,2.59842,69.08,2.46036760415,0.0
2019-07-11 23:15:00,2.59842,69.08,2.45470891569,0.0
2019-07-11 23:30:00,2.71653,68.918,2.44906324184,0.0
2019-07-11 23:45:00,2.87401,68.9,2.42661009508,0.0
2019-07-12 00:00:00,2.87401,68.9,2.42102904674,0.0
2019-07-12 00:15:00,2.95275,68.99,2.40990542869,0.0
2019-07-12 00:30:00,2.7559,69.08,2.40436280001,0.0
2019-07-12 00:45:00,2.63779,69.08,2.39883291902,0.0
2019-07-12 01:00:00,3.07086,69.08,2.38231946936,0.0
2019-07-12 01:15:00,2.91338,69.224,2.36591969749,0.0
2019-07-12 01:30:00,2.79527,69.26,2.34963282085,0.0
2019-07-12 01:45:00,2.67716,69.098,2.33883723866,0.0
2019-07-12 02:00:00,2.63779,69.08,2.33345806228,0.0
2019-07-12 02:15:00,2.59842,68.954,2.32809125767,0.0
2019-07-12 02:30:00,2.63779,68.9,2.32273679636,0.0
2019-07-12 02:45:00,2.59842,68.9,2.31739464997,0.0
2019-07-12 03:00:00,2.99212,68.9,2.30674718872,0.0
2019-07-12 03:15:00,2.83464,69.062,2.26986485188,0.0
2019-07-12 03:30:00,2.71653,69.26,2.26986485188,0.0
2019-07-12 03:45:00,2.67716,69.26,2.26986485188,0.0
2019-07-12 04:00:00,2.67716,69.134,2.26464430759,0.0
2019-07-12 04:15:00,2.67716,68.954,2.26464430759,0.0
2019-07-12 04:30:00,2.71653,68.846,2.25943577022,0.0
2019-07-12 04:45:00,2.91338,68.72,2.26986485188,0.0
2019-07-12 05:00:00,2.7559,68.72,2.26986485188,0.0
2019-07-12 05:15:00,2.87401,68.666,2.26464430759,0.0
2019-07-12 05:30:00,2.87401,68.666,2.25943577022,0.0
2019-07-12 05:45:00,2.83464,68.72,2.25943577022,0.0
2019-07-12 06:00:00,2.71653,68.72,2.25943577022,0.0
2019-07-12 06:15:00,2.7559,68.666,2.25423921215,0.0
2019-07-12 06:30:00,2.71653,68.54,2.25943577022,0.0
2019-07-12 06:45:00,2.71653,68.54,2.25423921215,0.0
2019-07-12 07:00:00,2.67716,68.54,2.24905460584,0.0
2019-07-12 07:15:00,2.67716,68.54,2.24905460584,0.0
2019-07-12 07:30:00,2.67716,68.45,2.25423921215,0.0
2019-07-12 07:45:00,2.63779,68.36,2.25943577022,0.0
2019-07-12 08:00:00,2.59842,68.36,2.25943577022,0.0
2019-07-12 08:15:00,2.59842,68.342,2.25943577022,0.0
2019-07-12 08:30:00,2.59842,68.18,2.26464430759,0.0
2019-07-12 08:45:00,2.63779,68.18,2.27509743077,0.0
2019-07-12 09:00:00,2.59842,68.18,2.29086765277,0.0
2019-07-12 09:15:00,2.59842,68.18,2.29614864811,0.0
2019-07-12 09:30:00,2.59842,68.306,2.29614864811,0.0
2019-07-12 09:45:00,2.55905,68.378,2.30144181741,0.0
2019-07-12 10:00:00,2.59842,68.54,2.30144181741,0.0
2019-07-12 10:15:00,2.55905,68.684,2.31206479018,0.0
2019-07-12 10:30:00,2.55905,68.846,2.31206479018,0.0
2019-07-12 10:45:00,2.55905,68.99,2.31739464997,0.0
2019-07-12 11:00:00,2.55905,69.098,2.33345806228,0.0
2019-07-12 11:15:00,2.55905,69.26,2.34422881532,0.0
2019-07-12 11:30:00,2.55905,69.26,2.34963282085,0.0
2019-07-12 11:45:00,2.55905,69.35,2.3550492839,0.0
2019-07-12 12:00:00,2.55905,69.44,2.3550492839,0.0
2019-07-12 12:15:00,2.59842,69.44,2.36591969749,0.0
2019-07-12 12:30:00,2.55905,69.44,2.37684028662,0.0
2019-07-12 12:45:00,2.55905,69.53,2.37684028662,0.0
2019-07-12 13:00:00,2.59842,69.62,2.38231946936,0.0
2019-07-12 13:15:00,2.55905,69.62,2.39331575641,0.0
2019-07-12 13:30:00,2.55905,69.62,2.40436280001,0.0
2019-07-12 13:45:00,2.55905,69.62,2.40436280001,0.0
2019-07-12 14:00:00,2.55905,69.62,2.40990542869,0.0
2019-07-12 14:15:00,2.55905,69.62,2.41546083444,0.0
2019-07-12 14:30:00,2.55905,69.746,2.41546083444,0.0
2019-07-12 14:45:00,2.55905,69.8,2.42102904674,0.0
2019-07-12 15:00:00,2.55905,69.8,2.42102904674,0.0
2019-07-12 15:15:00,2.51968,69.8,2.42661009508,0.0
2019-07-12 15:30:00,2.55905,69.8,2.43220400907,0.0
2019-07-12 15:45:00,2.55905,69.8,2.43781081837,0.0
2019-07-12 16:00:00,2.59842,69.8,2.43781081837,0.0
2019-07-12 16:15:00,2.55905,69.8,2.44343055269,0.0
2019-07-12 16:30:00,2.59842,69.944,2.45470891569,0.0
2019-07-12 16:45:00,2.55905,69.98,2.46036760415,0.0
2019-07-12 17:00:00,2.59842,69.98,2.46603933723,0.0
2019-07-12 17:15:00,2.55905,69.98,2.46603933723,0.0
2019-07-12 17:30:00,2.59842,69.98,2.47172414502,0.0
2019-07-12 17:45:00,2.55905,69.98,2.47742205763,0.0
2019-07-12 18:00:00,2.55905,69.98,2.4831331053,0.0
2019-07-12 18:15:00,2.51968,69.98,2.4831331053,0.0
2019-07-12 18:30:00,2.55905,69.98,2.48885731828,0.0
2019-07-12 18:45:00,2.59842,69.98,2.48885731828,0.0
2019-07-12 19:00:00,2.55905,69.98,2.49459472694,0.0
2019-07-12 19:15:00,2.59842,69.98,2.49459472694,0.0
2019-07-12 19:30:00,2.67716,69.98,2.5003453617,0.0
2019-07-12 19:45:00,2.67716,69.98,2.5003453617,0.0
2019-07-12 20:00:00,2.71653,69.98,2.5003453617,0.0
2019-07-12 20:15:00,2.7559,69.98,2.50610925303,0.0
2019-07-12 20:30:00,2.7559,69.98,2.50610925303,0.0
2019-07-12 20:45:00,3.03149,69.98,2.50610925303,0.0
2019-07-12 21:00:00,2.87401,69.98,2.51188643151,0.0
2019-07-12 21:15:00,2.79527,69.962,2.51767692776,0.0
2019-07-12 21:30:00,2.71653,69.8,2.52348077248,0.0
2019-07-12 21:45:00,2.71653,69.782,2.52348077248,0.0
2019-07-12 22:00:00,2.87401,69.62,2.51767692776,0.0
2019-07-12 22:15:00,3.03149,69.62,2.51767692776,0.0
2019-07-12 22:30:00,2.83464,69.62,2.51767692776,0.0
2019-07-12 22:45:00,2.71653,69.62,2.51188643151,0.0
2019-07-12 23:00:00,2.79527,69.566,2.5003453617,0.0
2019-07-12 23:15:00,2.71653,69.44,2.50610925303,0.0
2019-07-12 23:30:00,2.83464,69.44,2.5003453617,0.0
2019-07-12 23:45:00,2.99212,69.44,2.5003453617,0.0
2019-07-13 00:00:00,3.26771,69.53,2.49459472694,0.0
2019-07-13 00:15:00,2.91338,69.62,2.4831331053,0.0
2019-07-13 00:30:00,2.7559,69.62,2.46603933723,0.0
2019-07-13 00:45:00,2.67716,69.53,2.45470891569,0.0
2019-07-13 01:00:00,2.95275,69.44,2.44906324184,0.0
2019-07-13 01:15:00,3.11023,69.44,2.41546083444,0.0
2019-07-13 01:30:00,2.83464,69.44,2.40990542869,0.0
2019-07-13 01:45:00,2.71653,69.44,2.39331575641,0.0
2019-07-13 02:00:00,2.67716,69.386,2.38781128291,0.0
2019-07-13 02:15:00,2.67716,69.26,2.38231946936,0.0
2019-07-13 02:30:00,2.63779,69.26,2.37684028662,0.0
2019-07-13 02:45:00,2.63779,69.242,2.37137370566,0.0
2019-07-13 03:00:00,2.63779,69.08,2.37137370566,0.0
2019-07-13 03:15:00,2.63779,69.08,2.36047823318,0.0
2019-07-13 03:30:00,2.63779,69.026,2.3550492839,0.0
2019-07-13 03:45:00,2.63779,68.9,2.3550492839,0.0
2019-07-13 04:00:00,2.63779,68.9,2.3550492839,0.0
2019-07-13 04:15:00,2.55905,68.9,2.3550492839,0.0
2019-07-13 04:30:00,2.55905,68.72,2.3550492839,0.0
2019-07-13 04:45:00,2.51968,68.72,2.36047823318,0.0
2019-07-13 05:00:00,2.55905,68.72,2.36047823318,0.0
2019-07-13 05:15:00,2.55905,68.72,2.36047823318,0.0
2019-07-13 05:30:00,2.55905,68.594,2.36047823318,0.0
2019-07-13 05:45:00,2.55905,68.54,2.36047823318,0.0
2019-07-13 06:00:00,2.55905,68.54,2.3550492839,0.0
2019-07-13 06:15:00,2.51968,68.54,2.36047823318,0.0
2019-07-13 06:30:00,2.55905,68.54,2.36047823318,0.0
2019-07-13 06:45:00,2.55905,68.54,2.36047823318,0.0
2019-07-13 07:00:00,2.51968,68.666,2.3550492839,0.0
2019-07-13 07:15:00,2.51968,68.72,2.3550492839,0.0
2019-07-13 07:30:00,2.48031,68.648,2.3550492839,0.0
2019-07-13 07:45:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 08:00:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 08:15:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 08:30:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 08:45:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 09:00:00,2.44094,68.54,2.3550492839,0.0
2019-07-13 09:15:00,2.40157,68.54,2.3550492839,0.0
2019-07-13 09:30:00,2.44094,68.54,2.36047823318,0.0
2019-07-13 09:45:00,2.44094,68.54,2.36591969749,0.0
2019-07-13 10:00:00,2.44094,68.54,2.36591969749,0.0
2019-07-13 10:15:00,2.40157,68.594,2.37684028662,0.0
2019-07-13 10:30:00,2.40157,68.72,2.37684028662,0.0
2019-07-13 10:45:00,2.40157,68.846,2.38231946936,0.0
2019-07-13 11:00:00,2.40157,69.008,2.38231946936,0.0
2019-07-13 11:15:00,2.44094,69.17,2.39331575641,0.0
2019-07-13 11:30:00,2.44094,69.26,2.40436280001,0.0
2019-07-13 11:45:00,2.44094,69.422,2.40990542869,0.0
2019-07-13 12:00:00,2.44094,69.44,2.41546083444,0.0
2019-07-13 12:15:00,2.44094,69.602,2.42102904674,0.0
2019-07-13 12:30:00,2.40157,69.62,2.42661009508,0.0
2019-07-13 12:45:00,2.40157,69.62,2.44343055269,0.0
2019-07-13 13:00:00,2.44094,69.71,2.44906324184,0.0
2019-07-13 13:15:00,2.44094,69.8,2.45470891569,0.0
2019-07-13 13:30:00,2.44094,69.8,2.46603933723,0.0
2019-07-13 13:45:00,2.44094,69.8,2.47172414502,0.0
2019-07-13 14:00:00,2.40157,69.8,2.47742205763,0.0
2019-07-13 14:15:00,2.40157,69.8,2.47742205763,0.0
2019-07-13 14:30:00,2.40157,69.8,2.48885731828,0.0
2019-07-13 14:45:00,2.44094,69.8,2.48885731828,0.0
2019-07-13 15:00:00,2.44094,69.8,2.49459472694,0.0
2019-07-13 15:15:00,2.44094,69.962,2.49459472694,0.0
2019-07-13 15:30:00,2.40157,69.98,2.50610925303,0.0
2019-07-13 15:45:00,2.44094,69.98,2.51188643151,0.0
2019-07-13 16:00:00,2.44094,69.98,2.51767692776,0.0
2019-07-13 16:15:00,2.40157,69.98,2.51767692776,0.0
2019-07-13 16:30:00,2.40157,69.98,2.52348077248,0.0
2019-07-13 16:45:00,2.40157,69.98,2.52929799645,0.0
2019-07-13 17:00:00,2.3622,69.98,2.52929799645,0.0
2019-07-13 17:15:00,2.40157,69.98,2.5351286305,0.0
2019-07-13 17:30:00,2.44094,69.98,2.5351286305,0.0
2019-07-13 17:45:00,2.44094,69.98,2.5351286305,0.0
2019-07-13 18:00:00,2.40157,69.98,2.5351286305,0.0
2019-07-13 18:15:00,2.40157,69.98,2.54097270555,0.0
2019-07-13 18:30:00,2.44094,69.998,2.54097270555,0.0
2019-07-13 18:45:00,2.44094,70.16,2.54683025259,0.0
2019-07-13 19:00:00,2.44094,70.16,2.54683025259,0.0
2019-07-13 19:15:00,2.44094,70.16,2.54683025259,0.0
2019-07-13 19:30:00,2.87401,70.16,2.54683025259,0.0
2019-07-13 19:45:00,3.34645,70.502,2.51767692776,0.0
2019-07-13 20:00:00,2.87401,71.222,2.4831331053,0.0
2019-07-13 20:15:00,2.67716,71.42,2.47742205763,0.0
2019-07-13 20:30:00,2.67716,71.33,2.47742205763,0.0
2019-07-13 20:45:00,2.7559,70.934,2.4831331053,0.0
2019-07-13 21:00:00,2.67716,70.538,2.4831331053,0.0
2019-07-13 21:15:00,2.71653,70.196,2.47742205763,0.0
2019-07-13 21:30:00,2.63779,69.89,2.4831331053,0.0
2019-07-13 21:45:00,2.63779,69.674,2.47742205763,0.0
2019-07-13 22:00:00,2.59842,69.44,2.47172414502,0.0
2019-07-13 22:15:00,2.59842,69.242,2.47172414502,0.0
2019-07-13 22:30:00,2.59842,69.08,2.46603933723,0.0
2019-07-13 22:45:00,2.59842,68.918,2.46603933723,0.0
2019-07-13 23:00:00,2.55905,68.828,2.45470891569,0.0
2019-07-13 23:15:00,2.55905,68.72,2.46036760415,0.0
2019-07-13 23:30:00,2.55905,68.612,2.45470891569,0.0
2019-07-13 23:45:00,2.51968,68.54,2.45470891569,0.0
2019-07-14 00:00:00,2.48031,68.522,2.44906324184,0.0
2019-07-14 00:15:00,2.51968,68.36,2.45470891569,0.0
2019-07-14 00:30:00,2.51968,68.36,2.45470891569,0.0
2019-07-14 00:45:00,2.51968,68.36,2.44906324184,0.0
2019-07-14 01:00:00,2.51968,68.36,2.44343055269,0.0
2019-07-14 01:15:00,2.63779,68.36,2.44343055269,0.0
2019-07-14 01:30:00,2.67716,68.36,2.44343055269,0.0
2019-07-14 01:45:00,2.59842,68.36,2.44906324184,0.0
2019-07-14 02:00:00,2.51968,68.36,2.44343055269,0.0
2019-07-14 02:15:00,2.51968,68.36,2.44906324184,0.0
2019-07-14 02:30:00,2.55905,68.36,2.44906324184,0.0
2019-07-14 02:45:00,2.55905,68.252,2.44906324184,0.0
2019-07-14 03:00:00,2.48031,68.18,2.45470891569,0.0
2019-07-14 03:15:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 03:30:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 03:45:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 04:00:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 04:15:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 04:30:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 04:45:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 05:00:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 05:15:00,2.51968,68.18,2.45470891569,0.0
2019-07-14 05:30:00,2.51968,68.18,2.46036760415,0.0
2019-07-14 05:45:00,2.51968,68.18,2.46036760415,0.0
2019-07-14 06:00:00,2.55905,68.18,2.46036760415,0.0
2019-07-14 06:15:00,2.55905,68.18,2.46603933723,0.0
